13
11 20
996 1155 79
1119 560 49
1464 343 53
1695 735 22
327 1694 81
183 581 35
1761 1442 75
786 595 11
525 1309 59
1806 1001 15
1185 1008 28
1593 49 73
117 133 32
654 287 53
1206 1498 41
264 308 75
1329 1141 43
957 189 52
1425 1274 24
1230 1687 43
1308 413 26
507 1274 43
291 1225 81
150 119 6
1161 812 62
447 1666 72
774 406 58
402 1337 10
1248 560 17
1653 1421 26
951 882 16
15 1435 16
303 91 4
1716 938 20
510 126 50
534 469 73
669 1316 35
1662 861 72
15 21 33
273 1113 22
36 399 41
663 756 38
1500 1085 76
1533 1148 78
687 1715 7
1755 868 25
126 504 67
1221 63 65
165 1407 45
576 14 11
1158 910 3
1686 658 44
78 161 8
1461 315 62
1497 196 78
588 589 69
1362 91 59
1200 1540 76
492 1764 19
669 1099 2
1368 14 60
609 1547 60
432 602 22
1218 1169 13
63 1540 49
759 1722 29
1017 182 2
783 686 68
603 308 41
609 1120 34
75 1603 8
588 686 14
1491 1113 51
1701 1498 51
1497 1029 64
1221 1540 79
480 1757 1
579 1596 41
468 1120 69
1536 371 81
1596 427 7
1623 1687 8
984 126 56
216 105 47
1440 623 23
315 938 41
117 1148 1
993 1645 79
342 742 77
174 329 3
1569 693 6
1515 1778 36
1296 189 47
408 658 55
1194 364 72
1683 861 58
660 784 6
924 98 60
1353 847 9
1674 987 34
513 378 28
924 1519 54
1107 21 75
318 609 21
1383 210 76
966 1624 29
627 945 16
1155 280 30
390 623 3
1779 847 76
531 1057 73
1755 791 50
984 560 5
1209 504 7
234 1701 64
1371 1057 81
1614 1127 43
402 497 62
939 42 15
369 1008 20
1500 1512 49
633 1477 11
1671 770 58
1014 1750 45
555 672 66
798 224 44
1683 1582 12
1554 518 34
450 959 35
1347 196 10
1281 1673 8
627 1302 59
1062 1099 79
1233 1701 80
1704 672 64
30 70 72
1500 210 28
291 609 76
312 714 75
1464 1799 1
1500 175 70
1701 1575 67
1164 1225 37
324 980 82
930 602 47
1599 126 39
1356 1316 69
198 350 34
945 1491 53
402 56 44
870 1540 56
759 581 52
1197 427 29
621 1715 24
1302 434 14
1350 154 41
1215 1750 68
543 1750 30
1158 1442 65
1719 917 41
135 609 10
894 518 11
1662 1771 1
513 133 16
258 1519 58
1095 1078 73
828 1211 46
1227 637 13
99 1127 54
1239 210 7
1626 1043 33
420 161 50
369 357 9
702 1022 52
1332 686 23
1722 168 35
387 42 60
1767 1568 56
885 742 36
276 917 48
1602 1225 59
561 1078 68
648 1365 81
429 182 1
705 840 24
270 84 40
621 1820 48
684 161 12
1674 959 82
444 308 26
1413 1526 9
774 1757 46
999 385 35
519 189 45
273 672 74
372 735 59
777 770 41
87 1379 48
759 1316 18
867 1407 30
879 1386 65
198 1603 1
1308 973 50
1215 1078 36
1479 784 44
984 1393 57
1533 952 46
681 763 64
1038 910 68
1185 1463 52
1449 1092 18
54 1526 28
846 903 22
1569 56 50
483 1323 44
936 1575 42
801 1771 50
444 1533 66
1608 1715 70
993 147 78
432 210 9
258 329 27
1548 1211 67
888 28 64
27 1652 29
804 1218 82
1617 903 72
1143 441 18
1581 1330 56
1221 1316 59
741 231 13
1158 1554 38
1797 343 55
741 1323 63
1629 371 81
765 112 74
1089 742 52
1452 1246 1
912 483 72
132 28 82
519 665 35
396 728 71
1632 847 13
1371 889 82
930 819 47
1203 1162 64
1587 1582 81
102 595 60
675 1085 8
207 1274 16
1140 1820 42
231 1729 38
642 56 71
291 1400 39
663 854 26
1128 581 55
222 966 6
765 1813 2
1440 336 81
510 567 12
567 1281 29
309 1652 26
1215 63 38
486 1456 47
624 1505 16
780 616 7
612 1498 64
567 1036 26
111 1253 49
1602 1001 75
1590 721 63
273 42 3
981 679 26
1647 511 80
1797 112 7
834 903 42
1260 938 75
528 357 55
549 462 22
1296 917 41
1188 196 4
606 1729 75
993 1519 55
654 1750 44
1167 1533 53
1059 1554 45
1161 217 37
96 266 29
288 1512 35
975 1428 60
963 875 44
693 350 12
390 1267 63
1548 371 18
927 1260 46
1722 798 34
456 133 25
123 364 75
900 742 12
1131 1295 12
177 1183 15
81 1330 40
681 105 35
1278 1372 41
630 1428 56
906 399 57
561 1575 76
1179 770 66
93 1134 63
819 679 16
396 133 45
1749 1288 48
1422 1813 71
1506 847 2
1302 280 65
156 1064 53
588 735 2
1224 854 80
9 21 82
306 770 16
954 1057 59
825 959 36
1209 1596 74
1482 1596 35
1095 1764 3
1611 973 30
306 784 1
981 14 74
1401 301 69
519 1302 67
120 966 41
771 1519 58
648 896 23
1815 1736 46
339 1113 15
795 91 48
1170 210 77
1797 602 79
822 679 76
693 448 58
42 301 8
1689 1785 55
975 1344 45
12 392 47
303 441 11
1059 875 25
561 1743 68
1272 1694 57
1167 301 69
807 238 71
1380 413 50
1788 441 2
582 1694 3
438 553 53
1368 532 57
87 1771 8
234 952 60
1608 861 66
783 119 21
162 721 12
966 504 58
132 1736 10
564 742 19
1233 434 45
1074 63 33
387 336 51
171 1701 42
663 1127 71
699 497 12
279 966 9
420 1701 66
1182 203 8
744 1526 50
648 532 40
204 1358 33
711 301 26
651 1589 71
1332 672 55
381 833 23
1689 511 76
1569 952 37
1674 1302 9
255 889 37
219 420 24
411 966 12
1407 1799 29
477 1547 38
657 329 65
1014 1750 62
354 791 56
1521 1470 65
270 980 16
405 1344 3
69 833 63
717 77 41
624 147 60
1002 434 34
273 931 5
300 1491 63
1254 609 82
1197 392 40
351 1190 8
606 1239 21
726 266 49
816 63 22
660 490 58
1572 1288 63
1659 1197 55
1476 1148 55
1809 1736 37
1749 1386 46
1377 1008 26
102 1253 25
1053 1372 68
1665 924 39
858 987 57
330 1001 68
1 441 22
411 1064 73
1065 301 39
630 1050 8
1308 1526 54
1539 385 13
978 1645 13
240 679 42
888 1463 22
1032 959 3
1161 903 2
258 1260 15
102 1106 19
1131 868 42
414 1113 59
654 1533 1
1176 588 40
1800 952 41
1410 812 42
21 189 51
1053 1253 39
966 420 16
1029 1554 66
1689 385 6
216 588 32
783 756 32
1146 763 52
1041 1267 78
1185 889 71
195 427 67
1680 1512 35
897 294 65
1206 1211 20
3 497 59
642 595 18
1224 1162 67
1686 812 62
1815 1715 39
108 1484 12
1425 112 50
417 1442 31
1131 1568 15
846 1645 36
1302 1610 41
246 931 76
522 1232 28
1239 462 50
750 952 72
1455 1162 62
1779 35 62
1254 1722 24
906 1764 69
1173 161 1
228 1477 82
1818 1246 28
870 805 32
642 21 79
1095 1120 5
420 1715 78
1584 1183 6
1632 1764 9
39 868 28
429 525 4
1554 1540 54
372 546 53
1734 693 55
1767 882 17
1812 1806 48
1521 105 68
294 959 12
735 1645 31
1104 1505 43
15 679 79
1455 602 41
1542 630 80
831 511 43
474 1687 40
162 112 44
1368 903 44
1623 1477 6
534 658 12
186 749 56
1179 798 17
342 1337 60
915 1344 72
375 238 38
165 441 69
945 1407 46
465 469 56
1635 413 32
1098 917 39
1419 427 70
1503 35 22
486 1099 39
1650 938 18
924 987 28
1269 1372 25
345 1624 62
102 343 15
333 567 31
1674 1281 79
153 1722 79
1536 350 2
168 560 80
243 1505 45
465 1673 36
234 147 80
1050 1708 29
1725 1687 17
1167 735 18
714 553 31
1485 133 54
510 763 29
1371 609 5
1737 259 25
429 609 21
957 1610 81
69 28 46
879 294 24
1770 462 11
156 154 12
1818 980 9
438 1785 68
1482 574 63
588 1526 20
339 1582 46
390 931 23
360 910 20
1638 1057 12
1620 245 48
324 147 51
1368 1001 28
1683 1 8
1638 1715 50
1149 224 19
1620 763 11
1818 1491 25
1566 861 35
1509 581 58
420 1092 24
150 1295 3
309 560 72
318 1715 44
27 1155 26
912 756 70
1119 217 72
813 1617 80
141 735 33
891 301 41
168 448 68
186 1484 3
1701 588 2
1314 1379 2
627 1358 45
1236 1260 41
12 847 78
1686 1358 21
1704 1533 73
942 1064 14
57 770 65
144 385 46
1584 161 42
1305 973 66
1215 490 34
471 847 32
267 1708 9
1167 1008 6
762 595 60
3 1043 11
231 1708 69
996 1414 12
228 812 70
141 1533 3
1815 1589 15
564 350 22
1410 714 70
174 322 75
159 168 3
624 1281 45
1278 735 32
135 399 51
1149 140 76
1200 1351 25
486 840 71
69 1666 76
309 1036 78
351 1008 81
1536 1533 21
1455 952 32
1737 1799 21
165 1400 47
1746 378 22
1386 1022 36
1737 539 29
738 1617 70
930 1547 59
1797 175 33
120 1169 9
1716 336 39
1683 1512 28
1371 994 22
45 1113 58
1734 1498 76
1272 378 46
141 1799 70
912 56 32
459 259 50
1371 1785 33
1029 854 70
231 392 12
969 434 27
540 168 23
1587 1505 11
204 917 17
1722 679 13
219 749 22
1563 525 50
261 112 50
1242 70 31
339 1246 44
1182 1407 23
1191 154 11
657 994 15
225 602 28
366 595 37
537 105 27
1620 819 77
696 679 46
921 1414 35
165 1470 22
189 49 55
594 1575 49
543 1050 5
1080 1778 23
441 805 70
1653 1085 52
201 588 2
417 1547 74
1815 1162 57
309 532 49
990 903 9
609 812 8
690 1456 38
681 231 77
1239 1813 38
1452 364 24
1683 518 47
201 777 23
90 448 17
1275 287 59
708 1 21
1416 1274 75
1746 1764 81
717 1246 75
513 1190 21
477 812 71
231 49 14
1299 1 4
1053 700 39
444 1 32
960 1197 13
816 637 76
159 693 9
1137 1365 29
1005 910 2
1620 553 35
627 1512 16
912 1617 39
582 1428 8
642 903 16
1707 616 52
1353 1526 7
129 1134 56
1620 784 70
867 126 25
312 1050 15
345 392 31
438 896 29
696 119 22
1461 1645 78
1404 413 60
1395 847 28
660 903 64
432 987 63
6 1575 30
864 1022 70
444 882 3
654 854 78
1161 1141 55
1512 945 38
1635 273 46
1311 1491 22
1395 812 70
1221 1631 7
933 105 54
1095 567 8
1023 322 60
192 553 52
777 1218 25
357 1218 36
1755 1246 68
546 203 26
636 224 51
1185 1113 36
1623 1176 59
1716 399 56
576 105 23
1401 182 13
1710 189 21
546 1470 5
1563 203 41
1173 1162 9
1617 1127 31
1062 1232 3
960 784 41
741 462 76
1296 1008 2
636 1057 14
1713 315 69
1212 1267 18
372 1 1
294 1463 36
1131 1519 68
1587 693 75
45 1407 68
1443 1449 79
543 763 64
1557 952 36
1614 714 67
594 1 56
1218 161 70
1248 1393 16
555 609 34
813 1764 69
1629 98 20
1677 1211 5
438 1162 81
1257 987 6
927 910 53
432 938 66
1188 1351 8
6 826 71
522 679 78
156 1050 76
507 868 3
519 1092 19
1677 812 18
303 644 78
921 1680 49
762 1337 52
255 1274 82
1683 1260 9
732 1120 13
987 595 30
399 1729 7
1668 798 53
1230 1330 2
1296 980 74
402 581 64
1008 1764 75
1419 889 63
1341 567 39
1671 1092 70
1131 511 49
906 1393 73
198 1176 11
750 1295 8
1038 343 27
1128 210 66
126 1414 72
891 1806 72
135 672 35
1767 427 30
555 350 7
1230 546 56
765 259 35
1383 819 78
1638 469 60
1317 707 17
51 1190 37
552 987 67
1485 168 67
972 1659 60
249 952 52
1275 1302 60
870 686 42
120 924 71
267 1211 60
1125 791 42
492 1673 71
1650 266 13
768 700 48
195 1141 31
546 1246 63
237 434 43
99 1729 26
1167 217 32
1200 903 68
480 1750 56
738 224 25
1008 322 73
498 343 63
30 1190 13
777 1652 11
1503 1260 18
1176 1596 72
630 1617 65
588 931 3
552 1561 77
996 791 2
1332 1526 36
1299 392 13
966 469 41
252 1337 77
78 882 35
666 1372 46
279 56 14
870 1596 2
1815 1302 43
1179 1603 28
771 7 7
468 1344 6
1029 1274 41
1278 21 4
1230 343 59
750 1092 62
1146 1666 8
495 518 80
1497 1211 9
927 574 27
6 385 40
705 567 46
336 1120 22
801 896 34
807 1435 31
1134 791 7
723 1092 18
516 637 54
1023 1120 66
1107 1792 68
1743 1316 38
645 1071 23
699 1001 67
69 84 44
261 1631 66
1140 1540 16
588 574 11
1392 1568 19
1146 959 54
465 553 71
771 175 68
1668 1176 4
1566 504 50
1116 1631 20
768 329 80
390 35 9
1341 658 16
1305 469 82
567 882 71
522 1 6
630 1687 19
39 420 48
1263 889 24
1152 1610 79
264 1428 46
1371 1281 52
660 175 67
1365 126 76
1512 1239 59
1155 616 15
15 756 44
228 1680 28
1062 924 43
804 693 15
663 483 34
1266 182 19
591 574 39
669 1057 61
822 1456 47
1743 105 38
702 728 67
231 637 76
1233 1218 48
132 1610 38
1227 1582 62
399 497 3
1734 385 44
264 1743 36
1155 1484 51
1131 189 26
165 777 9
1458 924 63
735 1421 46
390 238 40
1065 1638 78
117 630 53
1617 1750 1
1728 728 23
696 707 70
1818 406 17
918 812 39
240 1456 38
420 861 16
1344 1162 53
1788 1729 33
1347 861 76
1290 238 63
657 56 16
723 553 17
696 840 58
1761 1582 46
261 1722 76
1131 1610 41
504 1267 28
1362 980 38
210 1253 21
318 1351 34
1467 1820 14
570 1491 42
30 1596 78
1326 819 50
438 63 69
426 1008 65
867 1715 23
1731 1638 46
36 21 9
432 945 47
1212 1701 62
1251 595 68
1047 91 45
1653 1750 12
1395 1232 11
192 1820 43
723 1204 72
507 1582 44
1635 49 3
402 623 19
1332 1344 14
1659 854 46
210 791 12
975 791 36
660 1554 5
1518 1127 77
486 91 60
18 1428 25
1317 644 82
1644 1435 59
870 1176 47
777 1435 40
636 294 52
1251 357 65
591 777 51
1605 1519 76
1065 833 22
1467 1106 24
303 35 55
873 763 41
480 1155 18
1497 896 72
834 259 56
1809 987 8
900 1197 4
1263 770 50
528 1057 70
1134 1015 51
312 336 49
1734 329 29
1587 1687 6
366 1421 7
90 77 43
1098 441 1
432 1554 22
1389 329 12
195 644 20
1161 1064 47
513 686 77
1602 1078 26
975 616 33
1137 392 44
1224 77 50
1524 1239 52
897 133 16
1422 1393 39
1647 1183 14
1620 882 59
1575 847 56
1017 1792 68
876 980 59
90 1316 79
1401 581 21
1035 1708 77
1044 1547 50
714 1477 36
66 1631 7
351 245 60
1032 483 22
507 1288 19
843 147 54
1440 742 1
1116 854 36
1704 98 9
513 1281 3
1749 77 7
1356 966 78
594 889 6
1323 1204 35
909 1239 6
504 413 38
1440 875 42
75 1575 29
1329 1106 22
750 217 14
393 245 80
867 721 71
666 1603 69
1341 1316 74
1644 434 33
333 1253 73
1491 875 25
570 1001 39
1092 777 34
828 455 31
1458 259 73
1299 1785 78
1794 301 52
1740 1757 80
96 1155 38
594 1799 7
102 686 26
1500 1715 26
66 1127 11
69 1652 44
1710 1162 37
285 1015 17
1584 1001 37
213 1190 49
495 1218 8
1647 1281 43
1284 658 57
81 1323 66
1494 1400 16
180 1666 68
732 287 79
471 693 37
672 1792 80
1506 553 60
369 1582 57
900 420 17
855 357 35
1179 1197 81
1281 742 18
387 469 59
1425 966 58
108 147 19
1500 308 8
1725 315 8
828 574 21
1611 1589 64
924 770 17
198 1722 64
903 1183 35
1131 1792 44
1713 735 18
273 1638 1
1167 847 55
267 448 47
1050 287 60
819 259 34
1776 266 18
966 679 44
1149 91 51
1362 1057 68
1350 224 81
1683 273 71
1113 1029 2
627 1302 20
996 119 37
786 168 33
393 266 10
1248 1652 5
1536 1281 71
447 1372 11
1488 1540 30
222 490 74
330 1645 44
1545 1792 26
6 231 7
714 28 31
384 1610 71
651 1274 53
639 1568 24
1314 490 48
405 1085 24
396 42 17
1428 980 43
1659 1106 28
1059 700 68
1785 1484 74
417 889 70
297 1288 30
1191 889 14
570 1484 63
1113 1435 46
501 644 42
1518 1624 12
891 1603 21
1071 1757 49
1794 315 44
1566 1519 67
864 707 46
1770 1358 36
1722 1575 15
1605 1603 29
522 1092 69
1167 448 35
630 994 2
633 1043 36
1803 434 68
1176 1414 49
1599 1050 68
1080 315 7
1314 567 46
1818 1092 71
354 1085 42
1794 1015 54
1593 910 48
129 1792 31
318 175 4
1629 1687 29
1695 1806 6
837 175 58
528 1673 34
315 1120 31
732 14 7
1512 1477 24
1527 1155 37
1473 1820 14
645 1554 11
1 357 66
981 742 45
1200 1330 3
804 259 6
795 1638 28
1074 1099 48
684 1015 12
849 259 39
255 721 7
441 1246 13
699 434 54
1731 1071 40
1629 294 40
498 350 46
333 735 51
333 1 31
717 504 23
1509 1281 38
1113 189 72
273 357 46
1452 217 9
936 329 58
1305 1190 19
354 700 32
1416 938 74
354 889 43
1566 1260 44
564 1771 14
1215 392 61
192 1155 42
846 518 59
1704 1064 17
771 812 44
1293 1631 74
1476 1225 8
393 133 48
990 1043 45
1746 217 75
528 840 18
825 1554 39
678 1470 39
294 1358 17
885 1169 77
294 1127 60
363 1148 51
210 301 53
138 686 49
1785 336 51
618 455 49
1083 371 47
906 91 9
18 189 35
1260 1554 6
306 1484 40
837 1470 60
1383 1477 41
1758 434 8
1740 721 29
72 1645 56
711 1659 61
837 1295 14
33 1680 72
1506 714 54
1800 1057 8
405 896 20
309 287 27
1587 889 76
84 609 42
1182 63 14
1425 812 33
1326 644 58
1755 217 67
147 1533 7
1548 1162 26
1182 1365 67
1644 504 61
1053 518 58
1401 1057 58
1749 602 80
1182 1078 25
267 1155 36
183 1407 45
861 1253 55
699 1799 27
624 70 2
987 812 37
618 168 64
1473 1162 79
378 1344 3
150 441 38
1455 1204 4
1716 1477 38
528 1197 58
1794 658 33
1824 1386 3
147 1057 73
417 371 41
261 798 81
1128 861 81
654 1554 56
75 539 23
912 413 45
345 616 1
621 1575 44
1251 1519 16
78 1386 82
687 1001 76
1272 1078 29
1533 910 25
897 511 40
420 1036 75
144 490 31
1590 1099 49
870 1029 15
243 154 78
405 504 57
1359 84 40
534 70 45
183 238 82
963 1820 60
711 161 52
564 1414 72
156 987 10
750 770 31
1182 1680 14
1065 126 67
816 1127 61
1434 329 20
1377 574 2
1449 70 77
1302 1519 18
141 196 37
429 1022 73
999 294 22
168 392 67
927 364 51
6 1764 25
1026 1778 2
1107 497 66
1107 1092 12
1617 987 9
318 1645 64
417 1288 42
948 287 74
384 574 25
1107 378 57
648 1652 8
144 1498 7
1014 245 76
1635 840 8
1788 1624 66
1437 1078 33
1359 1064 28
1035 1652 78
537 1435 50
171 931 12
1593 28 12
1605 1225 12
882 1218 9
1593 609 44
792 1323 49
855 1750 46
1401 7 31
564 1645 9
549 574 8
552 378 27
72 637 42
1470 518 38
531 938 48
12 28 8
852 1365 77
474 1197 8
1671 91 9
1716 462 29
978 945 2
105 154 31
1596 392 43
594 1372 59
846 1330 37
12 1708 11
1683 1106 62
1737 1792 76
1113 882 48
1779 1169 79
363 1470 1
615 469 17
1260 588 24
600 1456 3
429 1365 40
297 112 36
1797 728 35
1455 1526 65
1338 189 59
1602 1267 17
882 1435 9
1245 1064 50
969 854 48
933 77 30
510 259 23
69 791 15
846 1477 60
729 1785 69
369 1064 26
1335 1008 73
1362 1603 72
1314 154 73
438 840 52
1515 147 59
285 728 47
501 1512 51
789 819 49
1683 1645 18
708 532 55
1209 462 19
303 476 65
1734 301 61
1260 1547 6
1095 1127 61
519 1428 55
729 280 7
1566 602 59
1794 707 31
1281 21 23
63 1547 82
801 98 27
183 21 57
855 826 13
345 511 22
465 1652 77
900 1344 40
456 1218 43
843 1631 68
678 84 50
516 1603 19
123 910 67
1470 1155 59
318 1099 42
864 1568 46
237 1421 39
1146 1540 41
1293 1631 79
81 14 82
1110 868 27
864 14 55
888 1414 82
1428 1757 33
408 441 29
1809 875 4
927 812 71
1611 1295 44
180 840 63
1212 98 44
489 490 23
1044 1778 51
1119 469 16
933 1722 81
1311 119 66
1440 1148 22
1152 931 57
1020 581 43
1530 1414 21
1074 1323 70
546 854 78
789 567 14
978 1512 52
645 1085 74
21 1337 76
810 1638 3
930 1631 25
327 168 5
912 343 33
102 931 16
150 112 24
1797 1050 69
1797 385 5
1236 1365 40
1245 84 18
1020 1568 67
102 1099 40
1782 1701 25
822 1148 57
192 1582 65
933 455 16
1599 1057 11
822 1309 2
1443 1561 32
1809 1085 59
1461 252 74
741 1022 3
357 1757 66
222 469 45
1419 476 40
477 224 70
1314 707 20
1809 210 29
1170 238 43
1119 525 74
366 1456 82
903 1302 48
336 1428 64
1044 273 44
1539 1407 34
1050 1008 54
1500 1589 32
1683 1778 41
1758 1372 74
543 140 53
366 1547 36
186 476 39
915 1764 62
618 364 67
807 1505 56
1563 1743 48
1539 224 78
1557 301 25
1425 1190 66
156 1 69
1530 616 58
72 280 63
288 1029 64
57 322 75
1095 287 53
483 1274 68
1077 1393 67
846 287 37
1602 1099 67
879 973 9
606 602 64
1122 1547 80
1713 1421 79
930 56 13
792 1540 4
102 133 9
891 546 37
120 1330 44
759 882 35
831 1701 20
492 1708 1
1497 1561 75
582 14 79
1815 854 61
501 819 49
180 1246 53
1773 1071 65
1131 497 42
1599 28 25
1806 1260 1
420 574 43
126 553 7
747 196 75
966 1799 45
1296 595 48
48 910 30
1227 112 76
567 931 19
1695 1477 9
378 301 10
1542 1141 66
1710 791 9
1410 812 59
21 406 13
27 588 58
639 1141 29
597 896 49
1224 623 70
1599 1393 1
546 1099 25
984 854 41
1065 882 51
927 1393 6
1047 1470 16
1074 91 76
1548 1792 46
453 1386 10
396 308 78
360 1575 36
1380 1316 79
1797 1050 82
